"Data Source","World Development Indicators",

"Last Updated Date","2018-02-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"East Asia & Pacific (excluding high income)","EAP","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3852300643921","8.88500022888184","6.88039016723633","6.62555980682373","6.96710014343262","6.60553979873657","6.54924011230469","7.13269996643066","7.92607021331787","8.92807006835938","9.44209957122803","","7.80616998672485","5.92315006256104","5.60496997833252","5.09414005279541","2.79762005805969","3.15271997451782","3.13825011253357","5.44834995269775","5.97609996795654","4.82801008224487","4.80000019073486","4.42225980758667","3.99811005592346","3.46809005737305","3.76748991012573","3.95609998703003","3.99097990989685","","","",
"Early-demographic dividend","EAR","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","47.1730194091797","47.5674705505371","45.6371192932129","43.0322418212891","43.1232109069824","41.0129699707031","39.832218170166","38.2656898498535","39.379451751709","39.0577583312988","37.589729309082","36.3705902099609","34.6518402099609","33.3851509094238","32.1823387145996","31.9303894042969","30.8283004760742","31.293119430542","29.6298198699951","27.5141506195068","27.5735092163086","27.0088691711426","26.7182598114014","25.6751499176025","24.4421691894531","24.5699195861816","23.6770401000977","23.6309204101563","23.6168804168701","22.5690593719482","20.7686500549316","19.6698207855225","18.8135604858398","14.8405599594116","13.3794202804565","11.8773603439331","10.6541004180908","8.72301959991455","8.06674003601074","7.72064018249512","7.17859983444214","6.69979000091553","6.62112998962402","6.31133985519409","6.43989992141724","","","",
"East Asia & Pacific","EAS","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","15.8754796981812","12.162670135498","8.07793998718262","6.26278018951416","6.0375599861145","6.36774015426636","6.06724977493286","6.03816986083984","6.61725997924805","7.36157989501953","8.32549953460693","8.83240032196045","","7.36207008361816","5.5969500541687","5.28924989700317","4.81485986709595","2.68639993667603","2.99060010910034","2.98482990264893","5.11671018600464","5.59010982513428","4.50992012023926","4.4760799407959","4.14103984832764","3.76145005226135","3.26595997810364","3.55092000961304","3.77271008491516","3.80518007278442","","","",
"Europe & Central Asia (excluding high income)","ECA","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.74338006973267","7.94178009033203","8.2960901260376","8.79302024841309","8.47255992889404","9.13996982574463","8.73760032653809","8.1635799407959","7.00148010253906","5.32181978225708","4.11996984481812","4.58629989624023","3.94558000564575","5.74025011062622","5.53981018066406","5.29226016998291","5.1871600151062","5.4126501083374","4.9718599319458","4.77856016159058","5.0437798500061","5.00450992584229","5.33558988571167","","","",
"Europe & Central Asia","ECS","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","7.55195999145508","7.56315994262695","7.47606992721558","7.10045003890991","7.04821014404297","7.0191798210144","6.82855987548828","6.92340993881226","7.51183986663818","7.39895009994507","7.55811977386475","6.70799016952515","6.73962020874023","6.166100025177","5.90522003173828","5.35698986053467","5.58438014984131","5.45207977294922","5.06162977218628","5.2783899307251","5.70024013519287","5.93940019607544","6.08938980102539","5.73145008087158","5.56118011474609","4.73218011856079","4.35954999923706","3.74555993080139","2.93086004257202","2.42909002304077","2.73632001876831","2.71189999580383","3.52733993530273","3.39371991157532","3.26664996147156","3.02583003044128","3.09295988082886","2.76722002029419","2.69369006156921","2.74813008308411","2.7089900970459","2.96750998497009","","","",
"Ecuador","ECU","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","20.7237091064453","","20.2515506744385","18.9969291687012","19.1784496307373","18.6952705383301","15.7489500045776","13.964409828186","11.1369199752808","12.4387502670288","","","","","","","","","","","","","","7.37157011032104","6.9992299079895","5.88113021850586","3.53242993354797","2.95161008834839","3.0440399646759","2.49156999588013","1.03034996986389","","","","","","","","1.42770004272461","2.30411005020142","","","2.34190988540649","0.922280013561249","1.04198002815247","0.829819977283478","",
"Egypt, Arab Rep.","EGY","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","49.0135116577148","48.8271293640137","48.9152488708496","","","","","44.3635902404785","","","","","","","","","","","","","","","","20.3796901702881","","","17.5050106048584","","16.7216396331787","13.9992599487305","11.8937397003174","9.79183959960938","7.56640005111694","4.6426100730896","","","","","","","","0.558080017566681","","0.639779984951019","","","",
"Euro area","EMU","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","4.2756199836731","4.27102994918823","4.10841989517212","4.18170976638794","3.81093001365662","3.64864993095398","3.31695008277893","3.32482004165649","3.04370999336243","2.81691002845764","2.80104994773865","2.73085999488831","3.00865006446838","3.55194997787476","3.72852993011475","3.67997002601624","2.91802000999451","2.75304007530212","2.57713007926941","2.4970600605011","2.73654007911682","2.71907997131348","3.2478199005127","3.2798900604248","3.73942995071411","3.25870990753174","2.45697999000549","1.77275002002716","0.852620005607605","0.612709999084473","0.567130029201508","0.669820010662079","0.744279980659485","0.963150024414063","1.25112998485565","1.36293995380402","1.33689999580383","1.06228995323181","1.00015997886658","0.948670029640198","0.862259984016418","0.975120007991791","0.81835001707077","0.85944002866745","1.13391995429993","","","",
"Eritrea","ERI","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.853271484375","","78.1222305297852","77.10498046875","75.5626831054688","75.3114318847656","","70.8449935913086","66.0540237426758","64.1338577270508","59.6203689575195","55.1905097961426","52.7178993225098","51.0514183044434","51.2348899841309","55.4083518981934","58.750789642334","61.7501983642578","63.9473304748535","62.0174598693848","60.132209777832","61.5379791259766","61.4324607849121","62.7194290161133","","",
"Spain","ESP","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","5.50567007064819","3.98286008834839","3.2173900604248","","","","","1.08931005001068","0.783110022544861","","","","","","","","","1.29981005191803","0.628310024738312","0.842360019683838","","0.246370002627373","","","","","","","0.0874300003051758","0.0151199996471405","0.066370002925396","0.0590599998831749","0.0957899987697601","0.174520000815392","0.414249986410141","0.377499997615814","0.156120002269745","0.0687000006437302","0.0855000019073486","0.160219997167587","0.156340003013611","0.136979997158051","0.261480003595352","0.836549997329712","0.352649986743927","","",
"Estonia","EST","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9269504547119","10.091139793396","","","0.0163000002503395","0.0220400001853704","0.02331000007689","","1.93786001205444","2.87391996383667","3.47749996185303","4.21965980529785","3.05192995071411","3.83003997802734","4.3257999420166","1.39574003219604","0.232820004224777","0.184259995818138","0.571189999580383","4.01796007156372","4.27790021896362","","",
"Ethiopia","ETH","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6287231445313","75.3041763305664","75.8124313354492","","","","","84.4587707519531","82.7667770385742","79.7311935424805","","73.3073425292969","70.3264617919922","65.8260879516602","61.1786193847656","58.6599082946777","57.4940986633301","53.6557083129883","42.1357116699219","36.7177810668945","31.3730792999268","25.6813201904297","25.4477100372314","27.4769592285156","23.7975597381592","22.4811096191406","","16.4056701660156","17.0136394500732","","",
"European Union","EUU","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","4.06461000442505","4.04972982406616","3.94541001319885","4.14940023422241","3.95742988586426","3.9555299282074","3.78732991218567","3.85406994819641","3.79728007316589","3.80216002464294","3.77832007408142","4.00693988800049","4.0180401802063","4.3846697807312","4.51107978820801","4.7014799118042","4.2662501335144","4.00392007827759","3.93982005119324","4.20746994018555","4.55454015731812","4.77766990661621","5.14381980895996","4.79345989227295","4.50137996673584","4.10212993621826","3.53250002861023","2.66218996047974","1.4164400100708","1.39385998249054","1.3463100194931","1.3238799571991","1.33212995529175","1.40784001350403","1.72885000705719","1.81040000915527","1.82440996170044","1.79945003986359","1.48888003826141","1.44776999950409","1.23513996601105","1.29734003543854","1.24187004566193","1.33412003517151","1.51048004627228","","","",
"Fragile and conflict affected situations","FCS","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","59.4170417785645","59.4910507202148","58.5737686157227","57.0081405639648","57.2734489440918","56.4261894226074","55.1545181274414","53.9781112670898","53.2085304260254","50.7022514343262","48.0579414367676","45.9190216064453","46.7264213562012","46.1382217407227","45.8560600280762","46.2770004272461","45.4845008850098","46.2669906616211","45.7826881408691","47.1593017578125","49.2936706542969","45.5049514770508","46.0364303588867","45.6761894226074","44.9938697814941","45.0380897521973","46.3180885314941","47.1254081726074","47.2016983032227","47.7785415649414","47.2266006469727","45.4894790649414","42.8044700622559","40.5926513671875","38.8209609985352","38.1290588378906","36.5154190063477","35.1875915527344","32.8519592285156","32.4264717102051","31.5712699890137","30.4784107208252","28.054069519043","28.1780300140381","26.9992694854736","","","",
"Finland","FIN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15216994285583","1.15846002101898","1.50420999526978","1.19781005382538","1.0857800245285","0.539279997348785","","","0.176159992814064","0.449519991874695","1.23944997787476","2.19507002830505","2.43756008148193","2.84643006324768","2.43706011772156","2.35040998458862","2.27444005012512","2.01791000366211","1.70486998558044","0.745459973812103","0.197390004992485","0.115520000457764","0.112970001995564","","",
"Fiji","FJI","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31097006797791","","2.87659001350403","4.21776008605957","7.09560012817383","6.66156005859375","5.42863988876343","5.44992017745972","5.11116981506348","1.93884003162384","","0.100840002298355","0.667940020561218","","0.472059994935989","","","0.369029998779297","","","","1.62510001659393","","1.6102499961853","","",
"France","FRA","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","1.94804000854492","1.79412996768951","","","","","","","","","","1.39031994342804","3.40829992294312","","4.06624984741211","1.40090000629425","","","","","","0.390749990940094","2.01849007606506","2.33269000053406","1.36281001567841","0.316049993038177","0.348820000886917","","0.177210003137589","0.192890003323555","0.20040999352932","0.191789999604225","0.402319997549057","0.719399988651276","0.549040019512177","0.714280009269714","0.719399988651276","0.747330009937286","0.594929993152618","0.570720016956329","0.535440027713776","0.532809972763062","0.363240003585815","0.347400009632111","","","",
"Faroe Islands","FRO","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7030296325684","14.6070699691772","","",
"Gabon","GAB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.90073013305664","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","1.84686994552612","2.82696008682251","3.75661993026733","4.17520999908447","4.15783977508545","3.9416298866272","3.64804005622864","3.55445003509521","3.41183996200562","2.09092998504639","2.17357993125916","3.08477997779846","4.75358009338379","5.39230012893677","6.32635021209717","4.73435020446777","1.79331004619598","0.136940002441406","","","1.54086995124817","3.16121006011963","","","","","","0.168870002031326","0.022579999640584","0.0167699996381998","","0.15022000670433","0.013880000449717","0.639240026473999","0.00953999999910593","0.130610004067421","2.05901002883911","0.956350028514862","1.2890499830246","0.575439989566803","0.235180005431175","0.27224999666214","","","","","",
"Georgia","GEO","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.009349822998","15.8706798553467","15.508939743042","","","","","","","11.2789096832275","10.1529903411865","4.35985994338989","6.02502012252808","","","","","","","","","","",
"Ghana","GHA","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1172904968262","35.3552284240723","40.3512687683105","37.6435012817383","38.3369598388672","","33.8136405944824","33.6567916870117","27.5502300262451","21.899730682373","23.4751605987549","","16.0136299133301","","13.028639793396","10.5187997817993","8.61849021911621","11.264760017395","",
"Gibraltar","GIB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","81.9124374389648","80.507080078125","81.7932968139648","83.3874206542969","82.5681533813477","82.5069808959961","83.0727691650391","81.5668792724609","","","","","","","69.2824020385742","66.3785171508789","62.3710517883301","58.6009101867676","51.6666488647461","47.7811698913574","44.3668518066406","41.7651710510254","38.935619354248","36.9114990234375","38.0644989013672","36.9419593811035","35.902271270752","31.1235809326172","31.828519821167","31.0974807739258","27.7597808837891","","","",
"Gambia, The","GMB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","84.597297668457","84.650032043457","83.7117233276367","83.2447967529297","82.4549026489258","81.7933120727539","79.6382827758789","77.7641220092773","75.6288909912109","71.9985885620117","64.933708190918","61.9798393249512","58.7852592468262","55.6384201049805","53.22998046875","52.8264312744141","","","","","","61.7239608764648","58.4135398864746","","","47.2860298156738","","41.7963790893555","30.1218299865723","31.0718994140625","28.795129776001","30.7614307403564","24.8576698303223","23.2882995605469","25.3794097900391","20.8697605133057","20.7705593109131","24.7074604034424","","28.0707397460938","27.7433795928955","24.8829402923584","29.1018009185791","25.8411197662354","22.702299118042","20.3717403411865","",
"Guinea-Bissau","GNB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","72.2580718994141","67.8207015991211","","67.9151382446289","67.341438293457","","71.6601715087891","72.6654510498047","","","","","","","","","","","","61.2662582397461","","","","","","","","","","32.4497108459473","","","","","","","",
"Equatorial Guinea","GNQ","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2373294830322","","","","","","40.5030708312988","31.2592792510986","33.9719085693359","33.5271415710449","","","","","47.6728782653809","47.6163291931152","47.1465187072754","44.6648902893066","42.1256790161133","","","43.0133781433105","","",
"Greece","GRC","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","2.73077011108398","2.48978996276855","2.09121990203857","1.61064994335175","2.41965007781982","2.98972988128662","3.9160099029541","4.55757999420166","5.12085008621216","6.0104398727417","2.79230999946594","1.63852000236511","","","","","2.47730994224548","2.23038005828857","3.50444006919861","4.42097997665405","4.48624992370605","5.65509986877441","7.71365022659302","8.8125","7.28008985519409","9.67348003387451","9.92243003845215","3.43703007698059","3.07543992996216","1.67514002323151","2.42647004127502","2.39469003677368","2.31373000144959","3.1712601184845","3.95039010047913","4.29746007919312","3.56797003746033","","","2.20773005485535","2.65367007255554","2.67839002609253","3.28144001960754","4.01983022689819","","","",
"Grenada","GRD","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","15.8709697723389","","","","","2.36523008346558","","","5.89175987243652","9.32234001159668","12.3266000747681","12.1422500610352","9.35173034667969","","","","","","","","","","","","","","","","","","4.45299005508423","","1.39219999313354","8.5485200881958","","6.03596019744873","3.5180299282074","0.745029985904694","","","","1.57591998577118","2.75883007049561","2.43383002281189","","",
"Greenland","GRL","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","55.0571899414063","54.3874206542969","53.9161605834961","","52.6265602111816","51.7638282775879","","","49.4511985778809","","","44.4172592163086","46.603401184082","43.5063095092773","","","","","","","","","","","","","","31.9399394989014","","21.4188098907471","17.985969543457","18.4417591094971","14.5831298828125","","9.68972969055176","8.07162952423096","6.60067987442017","5.3717999458313","5.19137001037598","1.56435000896454","1.49151003360748","3.40456008911133","6.34534978866577","8.85846042633057","11.1357898712158","12.0805397033691","","",
"Guam","GUM","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","15.4190101623535","15.0842304229736","","10.4609298706055","","9.54782009124756","3.13286995887756","","6.69581985473633","","","12.671950340271","","","","","","","","","","","","","7.02802991867065","7.91803979873657","","","","","","","12.0263204574585","","","","","11.2618999481201","18.3307495117188","16.864049911499","16.0700302124023","16.4321708679199","","","","","",
"High income","HIC","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","8.42858982086182","8.43183040618896","8.10643005371094","8.4298095703125","8.11340999603271","7.51091003417969","7.42263984680176","7.21479988098145","7.16715002059937","5.37615013122559","5.43555021286011","4.99965000152588","5.54939985275269","5.94240999221802","5.94637012481689","5.42481994628906","4.8326997756958","4.53940010070801","4.39448022842407","4.25184011459351","4.41995000839233","4.96964979171753","5.27674007415771","5.28995990753174","4.87517976760864","4.70186996459961","4.92620992660522","3.21202993392944","2.94305992126465","2.88012003898621","2.78718996047974","3.19608998298645","3.37883996963501","3.71251010894775","3.43194007873535","2.9344699382782","2.63268995285034","2.41437005996704","2.60871005058289","2.86937999725342","3.03732991218567","3.03374004364014","3.20544004440308","3.0654399394989","","","",
"Hong Kong SAR, China","HKG","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","23.4608306884766","22.7756900787354","","11.993670463562","9.60758972167969","8.22663974761963","","7.32262992858887","","","","","11.2743196487427","","10.1311101913452","","","","","","","11.0477800369263","","","5.96457004547119","3.8686900138855","7.81955003738403","2.88165998458862","7.17643022537231","2.93234992027283","2.52087998390198","3.02123999595642","1.95924997329712","2.10625004768372","4.73912000656128","4.83852005004883","5.56035995483398","","",
"Heavily indebted poor countries (HIPC)","HPC","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","70.0016708374023","68.9977493286133","68.1390609741211","66.2946166992188","64.2650833129883","62.598690032959","61.1651382446289","59.8922500610352","58.0444793701172","56.7568893432617","57.5071792602539","56.782169342041","56.9988212585449","57.181510925293","56.9851493835449","57.6772994995117","57.5645408630371","58.6818618774414","59.7854614257813","58.1924781799316","58.9139518737793","58.9665794372559","57.8790283203125","56.1777687072754","56.4132118225098","53.7042617797852","52.7979316711426","52.3775901794434","50.4990615844727","47.6900787353516","43.9878387451172","40.8693389892578","37.9428787231445","35.2716293334961","32.6176986694336","30.6097297668457","27.2188892364502","26.841459274292","26.6766109466553","25.1283702850342","23.5697402954102","22.3188800811768","21.4237899780273","","","",
"Croatia","HRV","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2509593963623","7.620689868927","6.30809020996094","4.22442007064819","2.06170010566711","0.673089981079102","","0.0791499987244606","0.165439993143082","0.112230002880096","1.48757994174957","8.28627967834473","4.22486019134521","1.97079002857208","0.443219989538193","0.341159999370575","0.34171000123024","0.344110012054443","","",
"Haiti","HTI","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","63.4062118530273","58.962818145752","54.0896301269531","57.4065895080566","52.9422912597656","49.9962882995605","57.4861602783203","","","","","","","","","","43.1236991882324","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6572208404541","13.7199296951294","3.8456699848175","3.81411004066467","3.26287007331848","2.81510996818542","2.70391988754272","3.97530007362366","4.35170984268188","3.8293399810791","3.17189002037048","3.38632988929749","2.08084988594055","1.16489005088806","1.25574994087219","2.05731010437012","3.09508991241455","3.93811011314392","4.10348987579346","4.22255992889404","","",
"IBRD only","IBD","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","34.6307106018066","34.9300384521484","33.7913284301758","29.6538391113281","28.1000595092773","26.1122608184814","25.5827102661133","26.9357891082764","30.1913795471191","30.4216995239258","29.3899803161621","28.0139904022217","27.2049293518066","26.3453903198242","25.2193393707275","22.8116703033447","20.1101207733154","18.840669631958","17.4719104766846","16.1585807800293","16.0576496124268","15.6913604736328","15.7170696258545","15.1605195999146","14.7279195785522","15.1837301254272","14.812629699707","","13.944769859314","12.3743200302124","11.2991504669189","10.6262302398682","9.25179004669189","6.64487981796265","5.75250005722046","6.16906976699829","5.77277994155884","4.61979007720947","3.92207002639771","3.98840999603271","3.65364003181458","3.59244990348816","3.58526992797852","3.69503998756409","3.82696008682251","","","",
"IDA & IBRD total","IBT","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","41.3969802856445","41.774959564209","40.2942810058594","36.5038299560547","35.0817985534668","33.0171394348145","32.2154312133789","32.8824615478516","35.2263488769531","35.0022087097168","33.7264785766602","32.4395599365234","31.7819995880127","31.1635799407959","30.3988800048828","28.9281005859375","27.3377704620361","26.6670703887939","25.5116195678711","24.7944297790527","24.8966102600098","24.3369903564453","24.2466907501221","23.6881504058838","23.2075805664063","23.4057006835938","23.3595199584961","","22.1233501434326","20.9362392425537","19.7420406341553","19.0540790557861","17.709810256958","15.3838396072388","13.9655199050903","13.8024702072144","13.1954097747803","11.9666004180908","11.4717502593994","11.2914800643921","11.0630598068237","10.7583904266357","10.5324096679688","10.4767198562622","10.4448299407959","","","",
"IDA total","IDA","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","56.175350189209","54.5462188720703","53.0036315917969","52.243278503418","50.334831237793","48.0866394042969","46.7314910888672","46.3082618713379","46.0940017700195","46.0125617980957","46.8308410644531","47.8619499206543","48.2023811340332","47.0551986694336","47.4604187011719","47.6923904418945","46.4462509155273","45.834888458252","45.0944709777832","44.4015617370605","43.9629707336426","44.6708984375","42.9792404174805","42.1267509460449","41.4503898620605","39.4757614135742","38.0388412475586","36.0886611938477","33.6902503967285","31.3902492523193","29.5269203186035","28.0279903411865","26.2217407226563","25.686149597168","24.6676902770996","24.3943405151367","23.3777103424072","22.5454502105713","22.1100692749023","21.632209777832","","","",
"IDA blend","IDB","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.250129699707","35.6914596557617","34.2608184814453","34.0313491821289","34.1240386962891","33.2890090942383","31.3312206268311","30.4814701080322","30.6195201873779","28.7936496734619","30.5257396697998","29.1062393188477","28.0644493103027","28.2554302215576","28.0836791992188","28.6002292633057","27.8873291015625","","","",
"Indonesia","IDN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","35.0223693847656","33.8909683227539","","36.3628807067871","31.4157791137695","28.1905403137207","","19.137170791626","","","14.4919700622559","","","","","","3.38935995101929","","3.7409999370575","5.25213003158569","6.10046005249023","7.13535022735596","8.22896957397461","7.90194988250732","8.24182033538818","8.70631980895996","8.78742980957031","","","","4.55181980133057","4.98866987228394","5.88105010986328","6.70739984512329","8.25557994842529","6.9755802154541","5.01258993148804","5.04603004455566","4.53064012527466","2.80066990852356","1.65986001491547","4.04656982421875","6.22879981994629","7.62622976303101","9.93480968475342","","",
"IDA only","IDX","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","69.4328002929688","70.8823013305664","67.4709701538086","63.9488983154297","62.6871681213379","59.4169883728027","57.0152206420898","56.3868103027344","55.5651588439941","53.7464485168457","52.1487808227539","51.7603797912598","52.4697303771973","52.3938903808594","52.1208610534668","52.8197784423828","52.7904815673828","53.1212387084961","50.6405487060547","50.6230812072754","51.0285110473633","49.3793792724609","49.0393409729004","48.8978118896484","47.9895515441895","47.0080909729004","46.8971710205078","45.2801704406738","44.7103004455566","44.482551574707","42.1953315734863","40.1032104492188","37.0880813598633","33.8912010192871","31.4193000793457","29.0652503967285","26.7978191375732","25.0203495025635","23.4587707519531","22.6508007049561","22.7422199249268","21.1947803497314","20.0639705657959","19.1945400238037","18.8038291931152","","","",
"Isle of Man","IMN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","51.8550796508789","","","","","","","","","","","","","","","","","","","34.6266593933105","","","","","","","","","","23.3756103515625","22.651050567627","22.2445106506348","12.6941499710083","","","","3.79732990264893","2.363450050354","3.1217200756073","2.81745004653931","2.82334995269775","2.30106997489929","1.54554998874664","","","","",
"Not classified","INX","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","4.45840978622437","5.9057297706604","5.67334985733032","6.32190990447998","5.4940299987793","4.4979100227356","3.78188991546631","3.35718989372253","4.31407022476196","6.14594984054565","8.78425025939941","11.5487604141235","13.3980503082275","","","14.3141498565674","13.5370302200317","12.4234199523926","11.6172704696655","10.999340057373","11.6456899642944","12.5626401901245","12.8430004119873","12.6939296722412","12.3775300979614","11.5888795852661","","0.225659996271133","","","","","","","","","","","","0.0106399999931455","0.865480005741119","0.183280006051064","0.390749990940094","0.382990002632141","","","",
"Iran, Islamic Rep.","IRN","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","25.7113800048828","24.31907081604","22.390510559082","21.5635299682617","19.3880500793457","17.707950592041","11.7796401977539","","6.52765989303589","","","","","8.60249996185303","","15.9781999588013","16.3140106201172","","8.28929042816162","8.44390964508057","5.23299980163574","5.03653001785278","","0.172629997134209","","","","","","","","","","",
